date,market_rate,base_rate
20201207,0.46,0.5
20201208,0.45,0.5
20201209,0.48,0.5
20201210,0.49,0.5
20201211,0.5,0.5
20201214,0.5,0.5
20201215,0.49,0.5
20201216,0.49,0.5
20201217,0.48,0.5
20201218,0.48,0.5
20201221,0.51,0.5
20201222,0.52,0.5
20201223,0.56,0.5
20201224,0.55,0.5
20201228,0.55,0.5
20201229,0.54,0.5
20201230,0.57,0.5
20201231,0.61,0.5
20210104,0.53,0.5
20210105,0.48,0.5
20210106,0.48,0.5
20210107,0.49,0.5
20210108,0.48,0.5
20210111,0.51,0.5
20210112,0.48,0.5
20210113,0.49,0.5
20210114,0.49,0.5
20210115,0.5,0.5
20210118,0.51,0.5
20210119,0.48,0.5
20210120,0.48,0.5
20210121,0.48,0.5
20210122,0.49,0.5
20210125,0.48,0.5
20210126,0.51,0.5
20210127,0.45,0.5
20210128,0.46,0.5
20210129,0.52,0.5
20210201,0.49,0.5
20210202,0.47,0.5
20210203,0.45,0.5
20210204,0.47,0.5
20210205,0.46,0.5
20210208,0.48,0.5
20210209,0.49,0.5
20210210,0.49,0.5
20210215,0.49,0.5
20210216,0.5,0.5
20210217,0.47,0.5
20210218,0.49,0.5
20210219,0.51,0.5
20210222,0.5,0.5
20210223,0.49,0.5
20210224,0.5,0.5
20210225,0.52,0.5
20210226,0.59,0.5
20210302,0.47,0.5
20210303,0.47,0.5
20210304,0.45,0.5
20210305,0.47,0.5
20210308,0.48,0.5
20210309,0.52,0.5
20210310,0.49,0.5
20210311,0.5,0.5
20210312,0.53,0.5
20210315,0.51,0.5
20210316,0.47,0.5
20210317,0.46,0.5
20210318,0.48,0.5
20210319,0.47,0.5
20210322,0.47,0.5
20210323,0.49,0.5
20210324,0.47,0.5
20210325,0.51,0.5
20210326,0.48,0.5
20210329,0.47,0.5
20210330,0.49,0.5
20210331,0.59,0.5
20210401,0.45,0.5
20210402,0.44,0.5
20210405,0.45,0.5
20210406,0.46,0.5
20210407,0.48,0.5
20210408,0.46,0.5
20210409,0.49,0.5
20210412,0.53,0.5
20210413,0.52,0.5
20210414,0.48,0.5
20210415,0.48,0.5
20210416,0.48,0.5
20210419,0.49,0.5
20210420,0.47,0.5
20210421,0.48,0.5
20210422,0.49,0.5
20210423,0.5,0.5
20210426,0.47,0.5
20210427,0.47,0.5
20210428,0.48,0.5
20210429,0.48,0.5
20210430,0.49,0.5
20210503,0.42,0.5
20210504,0.49,0.5
20210506,0.47,0.5
20210507,0.47,0.5
20210510,0.47,0.5
20210511,0.47,0.5
20210512,0.47,0.5
20210513,0.46,0.5
20210514,0.49,0.5
20210517,0.48,0.5
20210518,0.48,0.5
20210520,0.49,0.5
20210521,0.5,0.5
20210524,0.48,0.5
20210525,0.47,0.5
20210526,0.49,0.5
20210527,0.43,0.5
20210528,0.48,0.5
20210531,0.51,0.5
20210601,0.49,0.5
20210602,0.47,0.5
20210603,0.46,0.5
20210604,0.48,0.5
20210607,0.46,0.5
20210608,0.45,0.5
20210609,0.48,0.5
20210610,0.49,0.5
20210611,0.5,0.5
20210614,0.47,0.5
20210615,0.47,0.5
20210616,0.47,0.5
20210617,0.48,0.5
20210618,0.51,0.5
20210621,0.56,0.5
20210622,0.56,0.5
20210623,0.53,0.5
20210624,0.53,0.5
20210625,0.57,0.5
20210628,0.59,0.5
20210629,0.58,0.5
20210630,0.63,0.5
20210701,0.53,0.5
20210702,0.51,0.5
20210705,0.47,0.5
20210706,0.4,0.5
20210707,0.48,0.5
20210708,0.51,0.5
20210709,0.52,0.5
20210712,0.52,0.5
20210713,0.58,0.5
20210714,0.59,0.5
20210715,0.59,0.5
20210716,0.56,0.5
20210719,0.54,0.5
20210720,0.51,0.5
20210721,0.5,0.5
20210722,0.52,0.5
20210723,0.55,0.5
20210726,0.57,0.5
20210727,0.57,0.5
20210728,0.51,0.5
20210729,0.51,0.5
20210730,0.58,0.5
20210802,0.44,0.5
20210803,0.49,0.5
20210804,0.51,0.5
20210805,0.5,0.5
20210806,0.48,0.5
20210809,0.5,0.5
20210810,0.51,0.5
20210811,0.49,0.5
20210812,0.56,0.5
20210813,0.54,0.5
20210817,0.51,0.5
20210818,0.5,0.5
20210819,0.51,0.5
20210820,0.5,0.5
20210823,0.51,0.5
20210824,0.55,0.5
20210825,0.57,0.5
20210826,0.84,0.75
20210827,0.86,0.75
20210830,0.86,0.75
20210831,0.9,0.75
20210901,0.83,0.75
20210902,0.76,0.75
20210903,0.75,0.75
20210906,0.75,0.75
20210907,0.75,0.75
20210908,0.74,0.75
20210909,0.76,0.75
20210910,0.88,0.75
20210913,0.86,0.75
20210914,0.78,0.75
20210915,0.76,0.75
20210916,0.75,0.75
20210917,0.77,0.75
20210923,0.75,0.75
20210924,0.75,0.75
20210927,0.72,0.75
20210928,0.76,0.75
20210929,0.73,0.75
20210930,0.92,0.75
20211001,0.71,0.75
20211005,0.69,0.75
20211006,0.73,0.75
20211007,0.67,0.75
20211008,0.69,0.75
20211012,0.8,0.75
20211013,0.8,0.75
20211014,0.75,0.75
20211015,0.74,0.75
20211018,0.72,0.75
20211019,0.73,0.75
20211020,0.73,0.75
20211021,0.76,0.75
20211022,0.75,0.75
20211025,0.76,0.75
20211026,0.77,0.75
20211027,0.75,0.75
20211028,0.78,0.75
20211029,0.76,0.75
20211101,0.74,0.75
20211102,0.72,0.75
20211103,0.68,0.75
20211104,0.7,0.75
20211105,0.76,0.75
20211108,0.78,0.75
20211109,0.8,0.75
20211110,0.76,0.75
20211111,0.84,0.75
20211112,0.83,0.75
20211115,0.82,0.75
20211116,0.8,0.75
20211117,0.77,0.75
20211118,0.76,0.75
20211119,0.75,0.75
20211122,0.76,0.75
20211123,0.74,0.75
20211124,0.74,0.75
20211125,1.015,1.0
20211126,1.015,1.0
20211129,1.019,1.0
20211130,1.067,1.0
20211201,0.986,1.0
20211202,0.975,1.0
20211203,0.955,1.0
20211206,0.966,1.0
20211207,1.014,1.0
20211208,0.985,1.0
20211209,1.078,1.0
20211210,1.036,1.0
20211213,1.017,1.0
20211214,1.006,1.0
20211215,1.001,1.0
20211216,0.999,1.0
20211217,0.986,1.0
20211220,0.985,1.0
20211221,1.001,1.0
20211222,0.988,1.0
20211223,0.991,1.0
20211224,1.013,1.0
20211227,1.027,1.0
20211228,1.03,1.0
20211229,1.038,1.0
20211230,1.115,1.0
20211231,1.437,1.0
20220103,1.003,1.0
20220104,1.0,1.0
20220105,0.987,1.0
20220106,1.0,1.0
20220107,1.004,1.0
20220110,1.068,1.0
20220111,1.001,1.0
20220112,1.017,1.0
20220113,1.034,1.0
20220114,1.273,1.25
20220117,1.251,1.25
20220118,1.277,1.25
20220119,1.276,1.25
20220120,1.33,1.25
20220121,1.575,1.25
20220124,1.352,1.25
20220125,1.314,1.25
20220126,1.261,1.25
20220127,1.201,1.25
20220128,1.277,1.25
20220203,1.223,1.25
20220204,1.176,1.25
20220207,1.116,1.25
20220208,1.217,1.25
20220209,1.226,1.25
20220210,1.18,1.25
20220211,1.193,1.25
20220214,1.254,1.25
20220215,1.198,1.25
20220216,1.198,1.25
20220217,1.229,1.25
20220218,1.239,1.25
20220221,1.243,1.25
20220222,1.257,1.25
20220223,1.243,1.25
20220224,1.258,1.25
20220225,1.284,1.25
20220228,1.39,1.25
20220302,1.289,1.25
20220303,1.249,1.25
20220304,1.191,1.25
20220307,1.228,1.25
20220308,1.24,1.25
20220310,1.314,1.25
20220311,1.318,1.25
20220314,1.268,1.25
20220315,1.243,1.25
20220316,1.245,1.25
20220317,1.242,1.25
20220318,1.239,1.25
20220321,1.215,1.25
20220322,1.213,1.25
20220323,1.127,1.25
20220324,1.189,1.25
20220325,1.245,1.25
20220328,1.204,1.25
20220329,1.218,1.25
20220330,1.229,1.25
20220331,1.454,1.25
20220401,1.238,1.25
20220404,1.25,1.25
20220405,1.28,1.25
20220406,1.241,1.25
20220407,1.178,1.25
20220408,1.158,1.25
20220411,1.168,1.25
20220412,1.182,1.25
20220413,1.141,1.25
20220414,1.333,1.5
20220415,1.432,1.5
20220418,1.395,1.5
20220419,1.399,1.5
20220420,1.375,1.5
20220421,1.392,1.5
20220422,1.449,1.5
20220425,1.418,1.5
20220426,1.385,1.5
20220427,1.359,1.5
20220428,1.347,1.5
20220429,1.53,1.5
20220502,1.454,1.5
20220503,1.442,1.5
20220504,1.449,1.5
20220506,1.415,1.5
20220509,1.34,1.5
20220510,1.357,1.5
20220511,1.478,1.5
20220512,1.424,1.5
20220513,1.399,1.5
20220516,1.459,1.5
20220517,1.474,1.5
20220518,1.49,1.5
20220519,1.5,1.5
20220520,1.526,1.5
20220523,1.515,1.5
20220524,1.491,1.5
20220525,1.507,1.5
20220526,1.687,1.75
20220527,1.758,1.75
20220530,1.732,1.75
20220531,1.863,1.75
20220602,1.709,1.75
20220603,1.648,1.75
20220607,1.476,1.75
20220608,1.558,1.75
20220609,1.793,1.75
20220610,1.747,1.75
20220613,1.739,1.75
20220614,1.692,1.75
20220615,1.66,1.75
20220616,1.698,1.75
20220617,1.733,1.75
20220620,1.718,1.75
20220621,1.715,1.75
20220622,1.717,1.75
20220623,1.754,1.75
20220624,1.842,1.75
20220627,1.825,1.75
20220628,1.828,1.75
20220629,1.808,1.75
20220630,2.337,1.75
20220701,1.723,1.75
20220704,1.66,1.75
20220705,1.682,1.75
20220706,1.737,1.75
20220707,1.741,1.75
20220708,1.732,1.75
20220711,1.82,1.75
20220712,1.832,1.75
20220713,2.041,2.25
20220714,2.196,2.25
20220715,2.177,2.25
20220718,2.171,2.25
20220719,2.196,2.25
20220720,2.173,2.25
20220721,2.206,2.25
20220722,2.188,2.25
20220725,2.183,2.25
20220726,2.224,2.25
20220727,2.114,2.25
20220728,2.143,2.25
20220729,2.341,2.25
20220801,2.238,2.25
20220802,2.19,2.25
20220803,2.162,2.25
20220804,2.221,2.25
20220805,2.242,2.25
20220808,2.226,2.25
20220809,2.243,2.25
20220810,2.217,2.25
20220811,2.215,2.25
20220812,2.246,2.25
20220816,2.176,2.25
20220817,2.175,2.25
20220818,2.206,2.25
20220819,2.241,2.25
20220822,2.217,2.25
20220823,2.214,2.25
20220824,2.258,2.25
20220825,2.449,2.5
20220826,2.426,2.5
20220829,2.421,2.5
20220830,2.428,2.5
20220831,2.548,2.5
20220901,2.502,2.5
20220902,2.514,2.5
20220905,2.436,2.5
20220906,2.405,2.5
20220907,2.49,2.5
20220908,2.61,2.5
20220913,2.52,2.5
20220914,2.517,2.5
20220915,2.506,2.5
20220916,2.514,2.5
20220919,2.501,2.5
20220920,2.526,2.5
20220921,2.558,2.5
20220922,2.53,2.5
20220923,2.547,2.5
20220926,2.537,2.5
20220927,2.526,2.5
20220928,2.531,2.5
20220929,2.546,2.5
20220930,2.804,2.5
20221004,2.543,2.5
20221005,2.51,2.5
20221006,2.552,2.5
20221007,2.68,2.5
20221011,2.784,2.5
20221012,3.114,3.0
20221013,3.127,3.0
20221014,3.071,3.0
20221017,3.05,3.0
20221018,3.081,3.0
20221019,3.079,3.0
20221020,3.132,3.0
20221021,3.107,3.0
20221024,3.134,3.0
20221025,3.148,3.0
20221026,3.127,3.0
20221027,3.072,3.0
20221028,3.047,3.0
20221031,3.19,3.0
20221101,3.085,3.0
20221102,3.031,3.0
20221103,3.045,3.0
20221104,2.992,3.0
20221107,2.977,3.0
20221108,2.993,3.0
20221109,2.986,3.0
20221110,3.09,3.0
20221111,3.07,3.0
20221114,3.078,3.0
20221115,3.031,3.0
20221116,3.038,3.0
20221117,3.029,3.0
20221118,3.026,3.0
20221121,3.045,3.0
20221122,3.07,3.0
20221123,3.082,3.0
20221124,3.274,3.25
20221125,3.28,3.25
20221128,3.306,3.25
20221129,3.257,3.25
20221130,3.366,3.25
20221201,3.275,3.25
20221202,3.217,3.25
20221205,3.224,3.25
20221206,3.163,3.25
20221207,3.235,3.25
20221208,3.295,3.25
20221209,3.291,3.25
20221212,3.282,3.25
20221213,3.236,3.25
20221214,3.229,3.25
20221215,3.23,3.25
20221216,3.236,3.25
20221219,3.194,3.25
20221220,3.161,3.25
20221221,3.212,3.25
20221222,3.208,3.25
20221223,3.244,3.25
20221226,3.269,3.25
20221227,3.252,3.25
20221228,3.187,3.25
20221229,3.212,3.25
20221230,3.38,3.25
20230102,3.291,3.25
20230103,3.119,3.25
20230104,3.032,3.25
20230105,3.075,3.25
20230106,3.118,3.25
20230109,3.132,3.25
20230110,3.166,3.25
20230111,3.232,3.25
20230112,3.299,3.25
20230113,3.427,3.5
20230116,3.394,3.5
20230117,3.369,3.5
20230118,3.365,3.5
20230119,3.387,3.5
20230120,3.48,3.5
20230125,3.435,3.5
20230126,3.463,3.5
20230127,3.357,3.5
20230130,3.371,3.5
20230131,3.343,3.5
20230201,3.37,3.5
20230202,3.27,3.5
20230203,3.488,3.5
20230206,3.487,3.5
20230207,3.506,3.5
20230208,3.483,3.5
20230209,3.434,3.5
20230210,3.399,3.5
20230213,3.402,3.5
20230214,3.403,3.5
20230215,3.428,3.5
20230216,3.397,3.5
20230217,3.436,3.5
20230220,3.415,3.5
20230221,3.395,3.5
20230222,3.423,3.5
20230223,3.456,3.5
20230224,3.432,3.5
20230227,3.428,3.5
20230228,3.46,3.5
20230302,3.407,3.5
20230303,3.366,3.5
20230306,3.337,3.5
20230307,3.428,3.5
20230308,3.458,3.5
20230309,3.44,3.5
20230310,3.429,3.5
20230313,3.435,3.5
20230314,3.416,3.5
20230315,3.37,3.5
20230316,3.439,3.5
20230317,3.426,3.5
20230320,3.479,3.5
20230321,3.464,3.5
20230322,3.433,3.5
20230323,3.45,3.5
20230324,3.419,3.5
20230327,3.398,3.5
20230328,3.44,3.5
20230329,3.427,3.5
20230330,3.493,3.5
20230331,3.569,3.5
20230403,3.449,3.5
20230404,3.441,3.5
20230405,3.463,3.5
20230406,3.4,3.5
20230407,3.403,3.5
20230410,3.419,3.5
20230411,3.452,3.5
20230412,3.43,3.5
20230413,3.438,3.5
20230414,3.491,3.5
20230417,3.478,3.5
20230418,3.469,3.5
20230419,3.428,3.5
20230420,3.487,3.5
20230421,3.512,3.5
20230424,3.503,3.5
20230425,3.512,3.5
20230426,3.499,3.5
20230427,3.487,3.5
20230428,3.549,3.5
20230502,3.512,3.5
20230503,3.541,3.5
20230504,3.529,3.5
20230508,3.591,3.5
20230509,3.656,3.5
20230510,3.567,3.5
20230511,3.559,3.5
20230512,3.548,3.5
20230515,3.58,3.5
20230516,3.598,3.5
20230517,3.6,3.5
20230518,3.627,3.5
20230519,3.603,3.5
20230522,3.589,3.5
20230523,3.559,3.5
20230524,3.551,3.5
20230525,3.603,3.5
20230526,3.557,3.5
20230530,3.537,3.5
20230531,3.543,3.5
20230601,3.55,3.5
20230602,3.504,3.5
20230605,3.487,3.5
20230607,3.491,3.5
20230608,3.561,3.5
20230609,3.569,3.5
20230612,3.56,3.5
20230613,3.539,3.5
20230614,3.532,3.5
20230615,3.58,3.5
20230616,3.592,3.5
20230619,3.605,3.5
20230620,3.591,3.5
20230621,3.605,3.5
20230622,3.578,3.5
20230623,3.617,3.5
20230626,3.559,3.5
20230627,3.52,3.5
20230628,3.531,3.5
20230629,3.534,3.5
20230630,3.767,3.5
20230703,3.496,3.5
20230704,3.454,3.5
20230705,3.488,3.5
20230706,3.542,3.5
20230707,3.588,3.5
20230710,3.582,3.5
20230711,3.556,3.5
20230712,3.527,3.5
20230713,3.514,3.5
20230714,3.507,3.5
20230717,3.506,3.5
20230718,3.51,3.5
20230719,3.502,3.5
20230720,3.528,3.5
20230721,3.481,3.5
20230724,3.498,3.5
20230725,3.49,3.5
20230726,3.483,3.5
20230727,3.446,3.5
20230728,3.461,3.5
20230731,3.488,3.5
20230801,3.455,3.5
20230802,3.436,3.5
20230803,3.45,3.5
20230804,3.503,3.5
20230807,3.535,3.5
20230808,3.485,3.5
20230809,3.487,3.5
20230810,3.592,3.5
20230811,3.576,3.5
20230814,3.58,3.5
20230816,3.569,3.5
20230817,3.557,3.5
20230818,3.547,3.5
20230821,3.545,3.5
20230822,3.54,3.5
20230823,3.56,3.5
20230824,3.572,3.5
20230825,3.565,3.5
20230828,3.563,3.5
20230829,3.564,3.5
20230830,3.577,3.5
20230831,3.62,3.5
20230901,3.567,3.5
20230904,3.545,3.5
20230905,3.51,3.5
20230906,3.496,3.5
20230907,3.54,3.5
20230908,3.593,3.5
20230911,3.602,3.5
20230912,3.597,3.5
20230913,3.592,3.5
20230914,3.587,3.5
20230915,3.58,3.5
20230918,3.583,3.5
20230919,3.609,3.5
20230920,3.619,3.5
20230921,3.594,3.5
20230922,3.618,3.5
20230925,3.63,3.5
20230926,3.62,3.5
20230927,3.829,3.5
20231004,3.555,3.5
20231005,3.527,3.5
20231006,3.502,3.5
20231010,3.471,3.5
20231011,3.473,3.5
20231012,3.512,3.5
20231013,3.542,3.5
20231016,3.518,3.5
20231017,3.493,3.5
20231018,3.492,3.5
20231019,3.505,3.5
20231020,3.523,3.5
20231023,3.538,3.5
20231024,3.531,3.5
20231025,3.561,3.5
20231026,3.556,3.5
20231027,3.494,3.5
20231030,3.515,3.5
20231031,3.5,3.5
20231101,3.516,3.5
20231102,3.49,3.5
20231103,3.52,3.5
20231106,3.526,3.5
20231107,3.463,3.5
20231108,3.484,3.5
20231109,3.563,3.5
20231110,3.593,3.5
20231113,3.575,3.5
20231114,3.579,3.5
20231115,3.57,3.5
20231116,3.585,3.5
20231117,3.601,3.5
20231120,3.597,3.5
20231121,3.585,3.5
20231122,3.62,3.5
20231123,3.598,3.5
20231124,3.606,3.5
20231127,3.604,3.5
20231128,3.581,3.5
20231129,3.595,3.5
20231130,3.67,3.5
20231201,3.552,3.5
20231204,3.556,3.5
20231205,3.549,3.5
20231206,3.516,3.5
20231207,3.618,3.5
20231208,3.683,3.5
20231211,3.712,3.5
20231212,3.68,3.5
20231213,3.655,3.5
20231214,3.674,3.5
20231215,3.649,3.5
20231218,3.69,3.5
20231219,3.719,3.5
20231220,3.686,3.5
20231221,3.629,3.5
20231222,3.638,3.5
20231226,3.632,3.5
20231227,3.556,3.5
20231228,3.6,3.5
20231229,3.906,3.5
20240102,3.535,3.5
20240103,3.422,3.5
20240104,3.391,3.5
20240105,3.384,3.5
20240108,3.378,3.5
20240109,3.412,3.5
20240110,3.503,3.5
20240111,3.393,3.5
20240112,3.432,3.5
20240115,3.473,3.5
20240116,3.492,3.5
20240117,3.499,3.5
20240118,3.507,3.5
20240119,3.525,3.5
20240122,3.523,3.5
20240123,3.474,3.5
20240124,3.449,3.5
20240125,3.46,3.5
20240126,3.504,3.5
20240129,3.484,3.5
20240130,3.545,3.5
20240131,3.613,3.5
20240201,3.573,3.5
20240202,3.541,3.5
20240205,3.573,3.5
20240206,3.572,3.5
20240207,3.518,3.5
20240208,3.601,3.5
20240213,3.62,3.5
20240214,3.644,3.5
20240215,3.682,3.5
20240216,3.661,3.5
20240219,3.634,3.5
20240220,3.59,3.5
20240221,3.625,3.5
20240222,3.659,3.5
20240223,3.677,3.5
20240226,3.568,3.5
20240227,3.465,3.5
20240228,3.401,3.5
20240229,3.463,3.5
20240304,3.366,3.5
20240305,3.237,3.5
20240306,3.477,3.5
20240307,3.375,3.5
20240308,3.546,3.5
20240311,3.4,3.5
20240312,3.421,3.5
20240313,3.471,3.5
20240314,3.486,3.5
20240315,3.464,3.5
20240318,3.441,3.5
20240319,3.513,3.5
20240320,3.533,3.5
20240321,3.529,3.5
20240322,3.476,3.5
20240325,3.482,3.5
20240326,3.472,3.5
20240327,3.44,3.5
20240328,3.502,3.5
20240329,3.574,3.5
20240401,3.501,3.5
20240402,3.479,3.5
20240403,3.445,3.5
20240404,3.499,3.5
20240405,3.526,3.5
20240408,3.544,3.5
20240409,3.461,3.5
20240411,3.503,3.5
20240412,3.5,3.5
20240415,3.494,3.5
20240416,3.42,3.5
20240417,3.485,3.5
20240418,3.519,3.5
20240419,3.514,3.5
20240422,3.533,3.5
20240423,3.532,3.5
20240424,3.519,3.5
20240425,3.562,3.5
20240426,3.581,3.5
20240429,3.573,3.5
20240430,3.655,3.5
20240502,3.489,3.5
20240503,3.475,3.5
20240507,3.5,3.5
20240508,3.485,3.5
20240509,3.5,3.5
20240510,3.546,3.5
20240513,3.574,3.5
20240514,3.563,3.5
20240516,3.542,3.5
20240517,3.534,3.5
20240520,3.539,3.5
20240521,3.531,3.5
20240522,3.531,3.5
20240523,3.556,3.5
20240524,3.565,3.5
20240527,3.555,3.5
20240528,3.52,3.5
20240529,3.523,3.5
20240530,3.528,3.5
20240531,3.58,3.5
20240603,3.539,3.5
20240604,3.483,3.5
20240605,3.502,3.5
20240607,3.587,3.5
20240610,3.599,3.5
20240611,3.591,3.5
20240612,3.556,3.5
20240613,3.531,3.5
20240614,3.503,3.5
20240617,3.503,3.5
20240618,3.506,3.5
20240619,3.505,3.5
20240620,3.519,3.5
20240621,3.56,3.5
20240624,3.554,3.5
20240625,3.575,3.5
20240626,3.552,3.5
20240627,3.56,3.5
20240628,3.591,3.5
20240701,3.512,3.5
20240702,3.483,3.5
20240703,3.504,3.5
20240704,3.514,3.5
20240705,3.538,3.5
20240708,3.498,3.5
20240709,3.44,3.5
20240710,3.475,3.5
20240711,3.528,3.5
20240712,3.528,3.5
20240715,3.509,3.5
20240716,3.483,3.5
20240717,3.517,3.5
20240718,3.523,3.5
20240719,3.564,3.5
20240722,3.51,3.5
20240723,3.55,3.5
20240724,3.526,3.5
20240725,3.557,3.5
20240726,3.541,3.5
20240729,3.505,3.5
20240730,3.513,3.5
20240731,3.53,3.5
20240801,3.512,3.5
20240802,3.542,3.5
20240805,3.545,3.5
20240806,3.535,3.5
20240807,3.487,3.5
20240808,3.531,3.5
20240809,3.531,3.5
20240812,3.534,3.5
20240813,3.579,3.5
20240814,3.561,3.5
20240816,3.554,3.5
20240819,3.538,3.5
20240820,3.523,3.5
20240821,3.536,3.5
20240822,3.538,3.5
20240823,3.523,3.5
20240826,3.528,3.5
20240827,3.509,3.5
20240828,3.505,3.5
20240829,3.503,3.5
20240830,3.543,3.5
20240902,3.521,3.5
20240903,3.507,3.5
20240904,3.521,3.5
20240905,3.546,3.5
20240906,3.555,3.5
20240909,3.562,3.5
20240910,3.42,3.5
20240911,3.48,3.5
20240912,3.578,3.5
20240913,3.538,3.5
20240919,3.517,3.5
20240920,3.505,3.5
20240923,3.499,3.5
20240924,3.509,3.5
20240925,3.509,3.5
20240926,3.531,3.5
20240927,3.535,3.5
20240930,3.602,3.5
20241002,3.51,3.5
20241004,3.494,3.5
20241007,3.473,3.5
20241008,3.483,3.5
20241010,3.517,3.5
20241011,3.312,3.25
20241014,3.306,3.25
20241015,3.291,3.25
20241016,3.282,3.25
20241017,3.278,3.25
20241018,3.278,3.25
20241021,3.264,3.25
20241022,3.266,3.25
20241023,3.269,3.25
20241024,3.276,3.25
20241025,3.283,3.25
20241028,3.277,3.25
20241029,3.263,3.25
20241030,3.265,3.25
20241031,3.285,3.25
20241101,3.232,3.25
20241104,3.228,3.25
20241105,3.192,3.25
20241106,3.236,3.25
20241107,3.258,3.25
20241108,3.273,3.25
20241111,3.277,3.25
20241112,3.273,3.25
20241113,3.276,3.25
20241114,3.266,3.25
20241115,3.264,3.25
20241118,3.267,3.25
20241119,3.262,3.25
20241120,3.266,3.25
20241121,3.271,3.25
20241122,3.285,3.25
20241125,3.29,3.25
20241126,3.267,3.25
20241127,3.263,3.25
20241128,3.057,3.0
20241129,3.065,3.0
20241202,3.033,3.0
20241203,3.02,3.0
20241204,3.038,3.0
20241205,3.011,3.0
20241206,3.024,3.0
20241209,3.022,3.0
20241210,2.948,3.0
20241211,2.984,3.0
20241212,3.022,3.0
20241213,3.019,3.0
20241216,3.022,3.0
20241217,3.011,3.0
20241218,3.018,3.0
20241219,3.034,3.0
20241220,3.104,3.0
20241223,3.103,3.0
20241224,3.067,3.0
20241226,3.16,3.0
20241227,3.1,3.0
20241230,3.06,3.0
20241231,3.327,3.0
20250102,3.029,3.0
20250103,2.967,3.0
20250106,3.032,3.0
20250107,3.0,3.0
20250108,3.003,3.0
20250109,3.079,3.0
20250110,3.081,3.0
20250113,3.064,3.0
20250114,2.99,3.0
20250115,3.008,3.0
20250116,3.071,3.0
20250117,3.069,3.0
20250120,3.109,3.0
20250121,3.138,3.0
20250122,3.106,3.0
20250123,3.088,3.0
20250124,3.091,3.0
20250131,3.074,3.0
20250203,2.988,3.0
20250204,2.919,3.0
20250205,2.98,3.0
20250206,3.003,3.0
20250207,3.024,3.0
20250210,3.034,3.0
20250211,3.021,3.0
20250212,3.033,3.0
20250213,3.054,3.0
20250214,3.057,3.0
20250217,3.017,3.0
20250218,3.001,3.0
20250219,2.953,3.0
20250220,2.993,3.0
20250221,2.985,3.0
